t,x00,x10,v00,v10,x01,x11,v01,v11,x02,x12,v02,v12,x03,x13,v03,v13,
0.972,-0.116853,-0.301402,0.110598,-0.435595,0.140081,1.00174,0.424218,0.0125686,0.68082,0.277213,1.79144,0.364863,-0.314159,-0.577555,-4.22746,1.54969,
0.9724,-0.116756,-0.301786,0.110123,-0.436328,0.140217,1.00175,0.424369,0.0116696,0.681464,0.277344,1.7904,0.364584,-0.314835,-0.577307,-4.22282,1.55615,
0.9728,-0.11666,-0.30217,0.109645,-0.43706,0.140353,1.00175,0.42452,0.0107712,0.682109,0.277475,1.78936,0.364306,-0.315511,-0.577057,-4.21815,1.5626,
0.9732,-0.116563,-0.302555,0.109162,-0.437791,0.140489,1.00176,0.42467,0.00987334,0.682753,0.277606,1.78833,0.364029,-0.316185,-0.576807,-4.21347,1.56904,
0.9736,-0.116467,-0.30294,0.108675,-0.43852,0.140625,1.00176,0.424821,0.0089761,0.683396,0.277737,1.78729,0.363752,-0.316859,-0.576555,-4.20877,1.57547,
0.974,-0.116372,-0.303327,0.108185,-0.439248,0.140761,1.00176,0.424972,0.00807944,0.68404,0.277868,1.78626,0.363476,-0.317532,-0.576302,-4.20405,1.58188,
0.9744,-0.116277,-0.303713,0.10769,-0.439973,0.140897,1.00176,0.425124,0.00718337,0.684682,0.277999,1.78523,0.3632,-0.318204,-0.576049,-4.19931,1.58829,
0.9748,-0.116182,-0.304101,0.107191,-0.440697,0.141033,1.00177,0.425275,0.00628789,0.685325,0.27813,1.7842,0.362925,-0.318876,-0.575794,-4.19455,1.59468,
0.9752,-0.116088,-0.304489,0.106688,-0.44142,0.141169,1.00177,0.425426,0.005393,0.685967,0.27826,1.78317,0.362651,-0.319547,-0.575539,-4.18977,1.60106,
0.9756,-0.115995,-0.304878,0.106181,-0.442141,0.141305,1.00177,0.425578,0.00449869,0.686609,0.278391,1.78214,0.362377,-0.320217,-0.575282,-4.18497,1.60743,
0.976,-0.115902,-0.305267,0.10567,-0.44286,0.141441,1.00177,0.425729,0.00360497,0.68725,0.278521,1.78111,0.362104,-0.320886,-0.575024,-4.18015,1.61378,
0.9764,-0.115809,-0.305657,0.105155,-0.443577,0.141577,1.00177,0.425881,0.00271184,0.687891,0.278651,1.78009,0.361831,-0.321554,-0.574765,-4.17531,1.62013,
0.9768,-0.115716,-0.306048,0.104635,-0.444293,0.141714,1.00177,0.426033,0.00181929,0.688532,0.278782,1.77906,0.361559,-0.322222,-0.574506,-4.17045,1.62646,
0.9772,-0.115625,-0.306439,0.104112,-0.445006,0.14185,1.00177,0.426185,0.00092733,0.689172,0.278912,1.77804,0.361288,-0.322889,-0.574245,-4.16557,1.63278,
0.9776,-0.115533,-0.306831,0.103585,-0.445718,0.141986,1.00177,0.426337,3.59547e-05,0.689812,0.279042,1.77701,0.361017,-0.323555,-0.573983,-4.16068,1.63909,
0.978,-0.115442,-0.307224,0.103054,-0.446429,0.142123,1.00177,0.426489,-0.000854835,0.690452,0.279172,1.77599,0.360746,-0.32422,-0.57372,-4.15576,1.64539,
0.9784,-0.115352,-0.307617,0.102519,-0.447137,0.142259,1.00177,0.426641,-0.00174504,0.691091,0.279301,1.77497,0.360477,-0.324885,-0.573457,-4.15082,1.65167,
0.9788,-0.115262,-0.308011,0.10198,-0.447844,0.142396,1.00177,0.426794,-0.00263466,0.69173,0.279431,1.77395,0.360207,-0.325548,-0.573192,-4.14587,1.65794,
0.9792,-0.115172,-0.308405,0.101436,-0.448548,0.142533,1.00177,0.426946,-0.0035237,0.692368,0.279561,1.77293,0.359939,-0.326211,-0.572926,-4.1409,1.6642,
0.9796,-0.115083,-0.3088,0.100889,-0.449251,0.142669,1.00177,0.427099,-0.00441215,0.693006,0.27969,1.77192,0.359671,-0.326874,-0.572659,-4.1359,1.67045,
0.98,-0.114995,-0.309196,0.100338,-0.449952,0.142806,1.00177,0.427251,-0.00530002,0.693644,0.27982,1.7709,0.359403,-0.327535,-0.572392,-4.13089,1.67668,
0.9804,-0.114907,-0.309592,0.0997833,-0.450651,0.142943,1.00177,0.427404,-0.0061873,0.694281,0.279949,1.76989,0.359137,-0.328195,-0.572123,-4.12586,1.6829,
0.9808,-0.114819,-0.309989,0.0992244,-0.451348,0.143079,1.00176,0.427557,-0.007074,0.694918,0.280078,1.76887,0.35887,-0.328855,-0.571853,-4.12081,1.68911,
0.9812,-0.114732,-0.310386,0.0986616,-0.452044,0.143216,1.00176,0.42771,-0.00796012,0.695555,0.280208,1.76786,0.358605,-0.329514,-0.571582,-4.11574,1.6953,
0.9816,-0.114646,-0.310784,0.0980949,-0.452737,0.143353,1.00176,0.427863,-0.00884566,0.696191,0.280337,1.76685,0.35834,-0.330172,-0.571311,-4.11066,1.70148,
0.982,-0.114559,-0.311183,0.0975243,-0.453428,0.14349,1.00176,0.428016,-0.00973062,0.696827,0.280466,1.76584,0.358075,-0.330829,-0.571038,-4.10555,1.70765,
0.9824,-0.114474,-0.311582,0.0969497,-0.454117,0.143627,1.00175,0.42817,-0.010615,0.697462,0.280594,1.76483,0.357811,-0.331486,-0.570764,-4.10043,1.7138,
0.9828,-0.114389,-0.311982,0.0963714,-0.454804,0.143764,1.00175,0.428323,-0.0114988,0.698097,0.280723,1.76382,0.357548,-0.332142,-0.570489,-4.09528,1.71994,
0.9832,-0.114304,-0.312383,0.0957891,-0.45549,0.143901,1.00174,0.428476,-0.012382,0.698732,0.280852,1.76281,0.357285,-0.332796,-0.570214,-4.09012,1.72607,
0.9836,-0.11422,-0.312784,0.095203,-0.456173,0.144038,1.00174,0.42863,-0.0132646,0.699367,0.28098,1.76181,0.357023,-0.33345,-0.569937,-4.08494,1.73218,
0.984,-0.114137,-0.313186,0.0946131,-0.456854,0.144176,1.00174,0.428784,-0.0141467,0.700001,0.281109,1.7608,0.356761,-0.334104,-0.569659,-4.07974,1.73828,
0.9844,-0.114054,-0.313588,0.0940193,-0.457533,0.144313,1.00173,0.428937,-0.0150281,0.700634,0.281237,1.7598,0.3565,-0.334756,-0.569381,-4.07453,1.74436,
0.9848,-0.113971,-0.313991,0.0934217,-0.45821,0.14445,1.00173,0.429091,-0.015909,0.701268,0.281366,1.75879,0.356239,-0.335407,-0.569101,-4.06929,1.75043,
0.9852,-0.113889,-0.314395,0.0928204,-0.458885,0.144587,1.00172,0.429245,-0.0167893,0.701901,0.281494,1.75779,0.355979,-0.336058,-0.568821,-4.06404,1.75649,
0.9856,-0.113808,-0.314799,0.0922152,-0.459557,0.144725,1.00172,0.429399,-0.0176691,0.702533,0.281622,1.75679,0.35572,-0.336708,-0.568539,-4.05877,1.76253,
0.986,-0.113727,-0.315203,0.0916062,-0.460228,0.144862,1.00171,0.429554,-0.0185482,0.703166,0.28175,1.75579,0.355461,-0.337357,-0.568257,-4.05348,1.76856,
0.9864,-0.113647,-0.315609,0.0909935,-0.460896,0.145,1.0017,0.429708,-0.0194268,0.703798,0.281878,1.75479,0.355202,-0.338005,-0.567973,-4.04817,1.77458,
0.9868,-0.113567,-0.316015,0.090377,-0.461562,0.145137,1.0017,0.429862,-0.0203048,0.704429,0.282006,1.7538,0.354945,-0.338652,-0.567689,-4.04284,1.78058,
0.9872,-0.113488,-0.316421,0.0897567,-0.462226,0.145275,1.00169,0.430017,-0.0211822,0.70506,0.282133,1.7528,0.354687,-0.339299,-0.567403,-4.0375,1.78656,
0.9876,-0.113409,-0.316828,0.0891328,-0.462888,0.145412,1.00168,0.430171,-0.0220591,0.705691,0.282261,1.75181,0.354431,-0.339944,-0.567117,-4.03214,1.79253,
0.988,-0.113331,-0.317236,0.0885051,-0.463547,0.14555,1.00168,0.430326,-0.0229353,0.706322,0.282389,1.75081,0.354175,-0.340589,-0.56683,-4.02676,1.79849,
0.9884,-0.113253,-0.317644,0.0878737,-0.464205,0.145688,1.00167,0.430481,-0.023811,0.706952,0.282516,1.74982,0.353919,-0.341233,-0.566542,-4.02136,1.80443,
0.9888,-0.113176,-0.318053,0.0872386,-0.46486,0.145826,1.00166,0.430636,-0.0246861,0.707582,0.282643,1.74883,0.353664,-0.341876,-0.566252,-4.01594,1.81036,
0.9892,-0.1131,-0.318462,0.0865998,-0.465512,0.145963,1.00165,0.43079,-0.0255607,0.708211,0.282771,1.74784,0.353409,-0.342518,-0.565962,-4.01051,1.81627,
0.9896,-0.113024,-0.318872,0.0859574,-0.466163,0.146101,1.00165,0.430945,-0.0264346,0.70884,0.282898,1.74685,0.353155,-0.343159,-0.565671,-4.00506,1.82217,
0.99,-0.112948,-0.319283,0.0853113,-0.466811,0.146239,1.00164,0.431101,-0.027308,0.709469,0.283025,1.74586,0.352902,-0.3438,-0.565379,-3.99959,1.82805,
0.9904,-0.112874,-0.319694,0.0846615,-0.467457,0.146377,1.00163,0.431256,-0.0281808,0.710097,0.283152,1.74487,0.352649,-0.344439,-0.565086,-3.99411,1.83391,
0.9908,-0.112799,-0.320105,0.0840081,-0.4681,0.146515,1.00162,0.431411,-0.0290531,0.710725,0.283279,1.74388,0.352397,-0.345078,-0.564792,-3.9886,1.83976,
0.9912,-0.112726,-0.320517,0.0833511,-0.468741,0.146653,1.00161,0.431567,-0.0299247,0.711353,0.283406,1.7429,0.352145,-0.345715,-0.564498,-3.98308,1.8456,
0.9916,-0.112653,-0.32093,0.0826905,-0.46938,0.146791,1.0016,0.431722,-0.0307958,0.71198,0.283532,1.74191,0.351894,-0.346352,-0.564202,-3.97755,1.85142,
0.992,-0.11258,-0.321344,0.0820263,-0.470016,0.14693,1.00159,0.431878,-0.0316663,0.712607,0.283659,1.74093,0.351643,-0.346988,-0.563905,-3.97199,1.85722,
0.9924,-0.112508,-0.321757,0.0813586,-0.47065,0.147068,1.00158,0.432033,-0.0325363,0.713233,0.283786,1.73995,0.351393,-0.347623,-0.563607,-3.96642,1.86301,
0.9928,-0.112437,-0.322172,0.0806872,-0.471281,0.147206,1.00157,0.432189,-0.0334057,0.71386,0.283912,1.73897,0.351144,-0.348258,-0.563309,-3.96083,1.86879,
0.9932,-0.112366,-0.322587,0.0800124,-0.471911,0.147344,1.00156,0.432345,-0.0342745,0.714485,0.284038,1.73799,0.350895,-0.348891,-0.563009,-3.95523,1.87454,
0.9936,-0.112296,-0.323002,0.0793339,-0.472537,0.147483,1.00155,0.432501,-0.0351427,0.715111,0.284165,1.73701,0.350646,-0.349523,-0.562709,-3.94961,1.88029,
0.994,-0.112227,-0.323419,0.078652,-0.473161,0.147621,1.00154,0.432657,-0.0360103,0.715736,0.284291,1.73603,0.350398,-0.350155,-0.562408,-3.94397,1.88601,
0.9944,-0.112158,-0.323835,0.0779666,-0.473783,0.14776,1.00152,0.432813,-0.0368774,0.716361,0.284417,1.73505,0.350151,-0.350785,-0.562106,-3.93831,1.89172,
0.9948,-0.112089,-0.324252,0.0772776,-0.474402,0.147898,1.00151,0.432969,-0.0377439,0.716985,0.284543,1.73408,0.349904,-0.351415,-0.561802,-3.93264,1.89741,
0.9952,-0.112022,-0.32467,0.0765852,-0.475018,0.148037,1.0015,0.433126,-0.0386099,0.717609,0.284669,1.7331,0.349657,-0.352044,-0.561498,-3.92695,1.90309,
0.9956,-0.111955,-0.325088,0.0758893,-0.475632,0.148175,1.00149,0.433282,-0.0394753,0.718233,0.284795,1.73213,0.349411,-0.352672,-0.561193,-3.92124,1.90875,
0.996,-0.111888,-0.325507,0.07519,-0.476244,0.148314,1.00147,0.433438,-0.0403401,0.718856,0.28492,1.73116,0.349166,-0.353299,-0.560888,-3.91552,1.9144,
0.9964,-0.111822,-0.325927,0.0744872,-0.476853,0.148453,1.00146,0.433595,-0.0412043,0.71948,0.285046,1.73018,0.348921,-0.353925,-0.560581,-3.90978,1.92003,
0.9968,-0.111757,-0.326347,0.073781,-0.477459,0.148592,1.00145,0.433752,-0.0420679,0.720102,0.285172,1.72921,0.348677,-0.35455,-0.560273,-3.90403,1.92564,
0.9972,-0.111692,-0.326767,0.0730714,-0.478063,0.14873,1.00143,0.433908,-0.042931,0.720725,0.285297,1.72824,0.348433,-0.355174,-0.559965,-3.89826,1.93123,
0.9976,-0.111628,-0.327188,0.0723584,-0.478664,0.148869,1.00142,0.434065,-0.0437936,0.721347,0.285423,1.72728,0.34819,-0.355797,-0.559655,-3.89247,1.93681,
0.998,-0.111565,-0.327609,0.071642,-0.479263,0.149008,1.00141,0.434222,-0.0446555,0.721968,0.285548,1.72631,0.347947,-0.356419,-0.559345,-3.88667,1.94237,
0.9984,-0.111502,-0.328031,0.0709223,-0.479859,0.149147,1.00139,0.434379,-0.0455169,0.722589,0.285673,1.72534,0.347705,-0.357041,-0.559034,-3.88085,1.94792,
0.9988,-0.11144,-0.328454,0.0701992,-0.480452,0.149286,1.00138,0.434536,-0.0463777,0.72321,0.285798,1.72438,0.347464,-0.357661,-0.558722,-3.87501,1.95345,
0.9992,-0.111379,-0.328877,0.0694728,-0.481043,0.149425,1.00136,0.434693,-0.047238,0.723831,0.285923,1.72341,0.347223,-0.358281,-0.558409,-3.86916,1.95896,
0.9996,-0.111318,-0.329301,0.0687431,-0.481631,0.149565,1.00135,0.43485,-0.0480977,0.724451,0.286048,1.72245,0.346982,-0.358899,-0.558095,-3.8633,1.96445,
1,-0.111258,-0.329725,0.06801,-0.482216,0.149704,1.00133,0.435008,-0.0489568,0.725071,0.286173,1.72149,0.346742,-0.359517,-0.55778,-3.85741,1.96993,
1.0004,-0.111198,-0.330149,0.0672737,-0.482798,0.149843,1.00132,0.435165,-0.0498154,0.725691,0.286298,1.72052,0.346502,-0.360134,-0.557464,-3.85152,1.97539,
1.0008,-0.111139,-0.330574,0.0665341,-0.483378,0.149982,1.0013,0.435323,-0.0506734,0.72631,0.286423,1.71956,0.346263,-0.36075,-0.557148,-3.8456,1.98083,
1.0012,-0.111081,-0.331,0.0657913,-0.483955,0.150122,1.00128,0.43548,-0.0515308,0.726929,0.286547,1.7186,0.346025,-0.361364,-0.55683,-3.83967,1.98626,
1.0016,-0.111024,-0.331426,0.0650452,-0.48453,0.150261,1.00127,0.435638,-0.0523876,0.727547,0.286672,1.71765,0.345787,-0.361978,-0.556512,-3.83373,1.99167,
1.002,-0.110967,-0.331853,0.0642959,-0.485101,0.1504,1.00125,0.435796,-0.0532439,0.728166,0.286796,1.71669,0.345549,-0.362591,-0.556193,-3.82777,1.99706,
1.0024,-0.11091,-0.33228,0.0635433,-0.48567,0.15054,1.00123,0.435953,-0.0540997,0.728783,0.28692,1.71573,0.345312,-0.363203,-0.555873,-3.8218,2.00243,
1.0028,-0.110855,-0.332708,0.0627876,-0.486236,0.150679,1.00122,0.436111,-0.0549548,0.729401,0.287045,1.71478,0.345076,-0.363814,-0.555552,-3.81581,2.00779,
1.0032,-0.1108,-0.333136,0.0620287,-0.486799,0.150819,1.0012,0.436269,-0.0558094,0.730018,0.287169,1.71382,0.34484,-0.364424,-0.555231,-3.8098,2.01313,
1.0036,-0.110746,-0.333564,0.0612667,-0.48736,0.150959,1.00118,0.436427,-0.0566635,0.730635,0.287293,1.71287,0.344605,-0.365033,-0.554908,-3.80378,2.01845,
1.004,-0.110692,-0.333993,0.0605015,-0.487918,0.151098,1.00116,0.436585,-0.057517,0.731251,0.287417,1.71192,0.34437,-0.365641,-0.554585,-3.79775,2.02375,
1.0044,-0.110639,-0.334423,0.0597331,-0.488472,0.151238,1.00114,0.436744,-0.0583699,0.731867,0.287541,1.71097,0.344135,-0.366249,-0.554261,-3.7917,2.02903,
1.0048,-0.110587,-0.334853,0.0589617,-0.489024,0.151378,1.00112,0.436902,-0.0592222,0.732483,0.287665,1.71002,0.343901,-0.366855,-0.553935,-3.78563,2.0343,
1.0052,-0.110535,-0.335284,0.0581871,-0.489573,0.151518,1.0011,0.43706,-0.060074,0.733099,0.287789,1.70907,0.343668,-0.36746,-0.55361,-3.77956,2.03955,
1.0056,-0.110485,-0.335715,0.0574095,-0.49012,0.151657,1.00109,0.437219,-0.0609253,0.733714,0.287912,1.70812,0.343435,-0.368064,-0.553283,-3.77346,2.04478,
1.006,-0.110434,-0.336146,0.0566288,-0.490663,0.151797,1.00107,0.437377,-0.0617759,0.734328,0.288036,1.70717,0.343203,-0.368667,-0.552955,-3.76735,2.04999,
1.0064,-0.110385,-0.336578,0.0558451,-0.491203,0.151937,1.00105,0.437536,-0.0626261,0.734943,0.288159,1.70623,0.342971,-0.36927,-0.552627,-3.76123,2.05519,
1.0068,-0.110336,-0.337011,0.0550584,-0.491741,0.152077,1.00103,0.437695,-0.0634756,0.735557,0.288283,1.70528,0.342739,-0.369871,-0.552298,-3.7551,2.06036,
1.0072,-0.110288,-0.337444,0.0542686,-0.492276,0.152218,1.00101,0.437853,-0.0643246,0.736171,0.288406,1.70434,0.342509,-0.370471,-0.551967,-3.74895,2.06552,
1.0076,-0.110241,-0.337877,0.0534758,-0.492807,0.152358,1.00098,0.438012,-0.065173,0.736784,0.288529,1.7034,0.342278,-0.371071,-0.551637,-3.74278,2.07066,
1.008,-0.110194,-0.338311,0.05268,-0.493336,0.152498,1.00096,0.438171,-0.0660209,0.737397,0.288653,1.70245,0.342048,-0.371669,-0.551305,-3.7366,2.07578,
1.0084,-0.110148,-0.338746,0.0518813,-0.493862,0.152638,1.00094,0.43833,-0.0668682,0.73801,0.288776,1.70151,0.341819,-0.372266,-0.550972,-3.73041,2.08088,
1.0088,-0.110103,-0.33918,0.0510797,-0.494385,0.152778,1.00092,0.438489,-0.067715,0.738622,0.288899,1.70057,0.34159,-0.372863,-0.550639,-3.72421,2.08597,
1.0092,-0.110058,-0.339616,0.0502751,-0.494904,0.152919,1.0009,0.438648,-0.0685612,0.739234,0.289022,1.69963,0.341362,-0.373458,-0.550305,-3.71799,2.09103,
1.0096,-0.110014,-0.340051,0.0494675,-0.495421,0.153059,1.00088,0.438807,-0.0694068,0.739846,0.289144,1.6987,0.341134,-0.374053,-0.54997,-3.71175,2.09608,
1.01,-0.109971,-0.340488,0.0486571,-0.495935,0.1532,1.00085,0.438967,-0.0702519,0.740457,0.289267,1.69776,0.340906,-0.374646,-0.549634,-3.70551,2.10111,
1.0104,-0.109928,-0.340924,0.0478438,-0.496446,0.15334,1.00083,0.439126,-0.0710965,0.741068,0.28939,1.69682,0.34068,-0.375238,-0.549297,-3.69925,2.10612,
1.0108,-0.109887,-0.341361,0.0470277,-0.496954,0.153481,1.00081,0.439285,-0.0719404,0.741679,0.289513,1.69589,0.340453,-0.37583,-0.54896,-3.69297,2.11111,
1.0112,-0.109846,-0.341799,0.0462087,-0.497459,0.153621,1.00079,0.439445,-0.0727838,0.742289,0.289635,1.69495,0.340227,-0.37642,-0.548622,-3.68668,2.11608,
1.0116,-0.109805,-0.342237,0.0453869,-0.49796,0.153762,1.00076,0.439604,-0.0736267,0.742899,0.289757,1.69402,0.340002,-0.377009,-0.548283,-3.68038,2.12103,
1.012,-0.109766,-0.342675,0.0445622,-0.498459,0.153903,1.00074,0.439764,-0.074469,0.743509,0.28988,1.69309,0.339777,-0.377598,-0.547943,-3.67407,2.12596,
1.0124,-0.109727,-0.343114,0.0437348,-0.498955,0.154043,1.00071,0.439924,-0.0753108,0.744118,0.290002,1.69216,0.339553,-0.378185,-0.547603,-3.66774,2.13088,
1.0128,-0.109689,-0.343553,0.0429046,-0.499447,0.154184,1.00069,0.440083,-0.076152,0.744727,0.290124,1.69123,0.339329,-0.378771,-0.547261,-3.66141,2.13577,
1.0132,-0.109651,-0.343993,0.0420716,-0.499937,0.154325,1.00067,0.440243,-0.0769926,0.745336,0.290246,1.6903,0.339105,-0.379357,-0.546919,-3.65505,2.14065,
1.0136,-0.109615,-0.344433,0.0412359,-0.500423,0.154466,1.00064,0.440403,-0.0778327,0.745944,0.290368,1.68937,0.338882,-0.379941,-0.546576,-3.64869,2.14551,
1.014,-0.109579,-0.344874,0.0403975,-0.500906,0.154607,1.00062,0.440563,-0.0786723,0.746552,0.29049,1.68844,0.33866,-0.380524,-0.546233,-3.64231,2.15035,
1.0144,-0.109544,-0.345315,0.0395563,-0.501387,0.154748,1.00059,0.440723,-0.0795112,0.74716,0.290612,1.68752,0.338438,-0.381107,-0.545888,-3.63592,2.15516,
1.0148,-0.109509,-0.345756,0.0387125,-0.501864,0.154889,1.00057,0.440883,-0.0803497,0.747767,0.290734,1.68659,0.338217,-0.381688,-0.545543,-3.62952,2.15996,
1.0152,-0.109476,-0.346198,0.037866,-0.502338,0.15503,1.00054,0.441043,-0.0811876,0.748374,0.290856,1.68567,0.337996,-0.382268,-0.545197,-3.6231,2.16474,
1.0156,-0.109443,-0.346641,0.0370169,-0.502808,0.155171,1.00051,0.441204,-0.0820249,0.748981,0.290977,1.68475,0.337775,-0.382847,-0.54485,-3.61668,2.1695,
1.016,-0.10941,-0.347083,0.0361651,-0.503276,0.155312,1.00049,0.441364,-0.0828617,0.749588,0.291099,1.68382,0.337555,-0.383425,-0.544503,-3.61024,2.17424,
1.0164,-0.109379,-0.347526,0.0353107,-0.50374,0.155454,1.00046,0.441524,-0.0836979,0.750194,0.291221,1.6829,0.337336,-0.384003,-0.544155,-3.60379,2.17896,
1.0168,-0.109348,-0.34797,0.0344536,-0.504202,0.155595,1.00043,0.441685,-0.0845336,0.750799,0.291342,1.68198,0.337116,-0.384579,-0.543806,-3.59732,2.18366,
1.0172,-0.109318,-0.348414,0.0335941,-0.50466,0.155736,1.00041,0.441845,-0.0853687,0.751405,0.291463,1.68106,0.336898,-0.385154,-0.543456,-3.59085,2.18835,
1.0176,-0.109289,-0.348858,0.0327319,-0.505115,0.155878,1.00038,0.442006,-0.0862033,0.75201,0.291584,1.68014,0.33668,-0.385728,-0.543105,-3.58436,2.19301,
1.018,-0.109261,-0.349303,0.0318672,-0.505566,0.156019,1.00035,0.442166,-0.0870374,0.752614,0.291706,1.67923,0.336462,-0.386301,-0.542754,-3.57786,2.19765,
1.0184,-0.109233,-0.349748,0.031,-0.506015,0.156161,1.00032,0.442327,-0.0878708,0.753219,0.291827,1.67831,0.336245,-0.386873,-0.542402,-3.57135,2.20227,
1.0188,-0.109206,-0.350193,0.0301302,-0.50646,0.156302,1.00029,0.442488,-0.0887038,0.753823,0.291948,1.67739,0.336029,-0.387444,-0.542049,-3.56483,2.20688,
1.0192,-0.10918,-0.350639,0.029258,-0.506902,0.156444,1.00027,0.442649,-0.0895362,0.754426,0.292069,1.67648,0.335812,-0.388013,-0.541696,-3.55829,2.21146,
1.0196,-0.109155,-0.351085,0.0283833,-0.507341,0.156586,1.00024,0.442809,-0.090368,0.75503,0.29219,1.67557,0.335597,-0.388582,-0.541342,-3.55175,2.21602,
1.02,-0.10913,-0.351532,0.0275061,-0.507777,0.156727,1.00021,0.44297,-0.0911993,0.755633,0.29231,1.67465,0.335382,-0.38915,-0.540987,-3.54519,2.22056,
1.0204,-0.109106,-0.351979,0.0266265,-0.508209,0.156869,1.00018,0.443131,-0.0920301,0.756235,0.292431,1.67374,0.335167,-0.389717,-0.540631,-3.53863,2.22509,
1.0208,-0.109083,-0.352426,0.0257445,-0.508638,0.157011,1.00015,0.443292,-0.0928603,0.756838,0.292552,1.67283,0.334953,-0.390282,-0.540275,-3.53205,2.22959,
1.0212,-0.109061,-0.352874,0.0248601,-0.509064,0.157153,1.00012,0.443454,-0.0936899,0.75744,0.292672,1.67192,0.334739,-0.390847,-0.539918,-3.52546,2.23407,
1.0216,-0.109039,-0.353322,0.0239732,-0.509487,0.157295,1.00009,0.443615,-0.094519,0.758042,0.292793,1.67101,0.334525,-0.39141,-0.53956,-3.51886,2.23853,
1.022,-0.109019,-0.353771,0.0230841,-0.509906,0.157437,1.00006,0.443776,-0.0953476,0.758643,0.292913,1.6701,0.334313,-0.391973,-0.539201,-3.51225,2.24297,
1.0224,-0.108999,-0.35422,0.0221925,-0.510322,0.157579,1.00003,0.443937,-0.0961756,0.759244,0.293033,1.6692,0.3341,-0.392534,-0.538842,-3.50563,2.2474,
1.0228,-0.10898,-0.354669,0.0212987,-0.510735,0.157721,0.999998,0.444099,-0.0970031,0.759845,0.293154,1.66829,0.333888,-0.393095,-0.538482,-3.499,2.2518,
1.0232,-0.108961,-0.355119,0.0204025,-0.511144,0.157863,0.999966,0.44426,-0.0978301,0.760445,0.293274,1.66739,0.333677,-0.393654,-0.538121,-3.49235,2.25618,
1.0236,-0.108944,-0.355569,0.0195041,-0.51155,0.158005,0.999935,0.444422,-0.0986564,0.761045,0.293394,1.66648,0.333466,-0.394212,-0.53776,-3.4857,2.26054,
1.024,-0.108927,-0.356019,0.0186033,-0.511953,0.158147,0.999903,0.444583,-0.0994823,0.761645,0.293514,1.66558,0.333256,-0.394769,-0.537398,-3.47904,2.26488,
1.0244,-0.108911,-0.35647,0.0177003,-0.512353,0.15829,0.999871,0.444745,-0.100308,0.762245,0.293634,1.66468,0.333046,-0.395326,-0.537035,-3.47236,2.2692,
1.0248,-0.108896,-0.356921,0.0167951,-0.512749,0.158432,0.999839,0.444906,-0.101132,0.762844,0.293754,1.66378,0.332836,-0.395881,-0.536672,-3.46568,2.2735,
1.0252,-0.108882,-0.357372,0.0158877,-0.513142,0.158574,0.999807,0.445068,-0.101957,0.763442,0.293873,1.66288,0.332627,-0.396435,-0.536308,-3.45899,2.27778,
1.0256,-0.108868,-0.357824,0.014978,-0.513531,0.158717,0.999774,0.44523,-0.10278,0.764041,0.293993,1.66198,0.332418,-0.396987,-0.535943,-3.45228,2.28204,
1.026,-0.108855,-0.358276,0.0140662,-0.513917,0.158859,0.999741,0.445392,-0.103603,0.764639,0.294113,1.66108,0.33221,-0.397539,-0.535578,-3.44557,2.28628,
1.0264,-0.108843,-0.358728,0.0131522,-0.5143,0.159002,0.999708,0.445554,-0.104426,0.765237,0.294232,1.66018,0.332003,-0.39809,-0.535211,-3.43885,2.2905,
1.0268,-0.108832,-0.359181,0.012236,-0.514679,0.159144,0.999674,0.445715,-0.105248,0.765834,0.294352,1.65928,0.331795,-0.39864,-0.534845,-3.43212,2.29469,
1.0272,-0.108822,-0.359634,0.0113178,-0.515055,0.159287,0.99964,0.445877,-0.10607,0.766432,0.294471,1.65839,0.331589,-0.399188,-0.534477,-3.42537,2.29887,
1.0276,-0.108812,-0.360088,0.0103974,-0.515428,0.15943,0.999606,0.44604,-0.106891,0.767028,0.294591,1.65749,0.331382,-0.399736,-0.534109,-3.41862,2.30303,
1.028,-0.108803,-0.360541,0.00947493,-0.515797,0.159573,0.999572,0.446202,-0.107711,0.767625,0.29471,1.6566,0.331177,-0.400282,-0.53374,-3.41186,2.30716,
